Codigo,Nome,Indice,Total,Não existe
2105005,Humberto de Campos (MA),0.9993,10500,10493
2105104,Icatu (MA),0.9497,9368,8897
2105153,Igarapé do Meio (MA),0.8772,6199,5438
2105203,Igarapé Grande (MA),0.9974,6659,6642
2105302,Imperatriz (MA),0.9616,234030,225053
2105351,Itaipava do Grajaú (MA),0.9965,4269,4254
2105401,Itapecuru Mirim (MA),0.9459,34609,32737
2105427,Itinga do Maranhão (MA),0.9947,17610,17517
2105450,Jatobá (MA),0.9992,3736,3733
2105476,Jenipapo dos Vieiras (MA),0.9825,2517,2473
2105500,João Lisboa (MA),0.9861,15312,15099
2105609,Joselândia (MA),0.9887,5951,5884
2105658,Junco do Maranhão (MA),0.8758,2818,2468
2105708,Lago da Pedra (MA),0.9827,29976,29457
2105807,Lago do Junco (MA),0.9836,3912,3848
2105906,Lago Verde (MA),0.8173,5051,4128
2105922,Lagoa do Mato (MA),0.9247,4448,4113
2105948,Lago dos Rodrigues (MA),1.0000,4846,4846
2105963,Lagoa Grande do Maranhão (MA),0.9967,5481,5463
2105989,Lajeado Novo (MA),0.9909,3193,3164
2106003,Lima Campos (MA),0.9985,6792,6782
2106102,Loreto (MA),0.9718,6349,6170
2106201,Luís Domingues (MA),0.9512,5492,5224
2106300,Magalhães de Almeida (MA),0.9837,8933,8787
2106326,Maracaçumé (MA),0.9747,15780,15380
2106359,Marajá do Sena (MA),1.0000,1158,1158
2106375,Maranhãozinho (MA),0.9880,9011,8903
2106409,Mata Roma (MA),1.0000,7124,7124
2106508,Matinha (MA),0.8349,9553,7976
2106607,Matões (MA),0.9811,13624,13366
2106631,Matões do Norte (MA),0.9434,4664,4400
2106672,Milagres do Maranhão (MA),0.8727,1760,1536
2106706,Mirador (MA),0.9441,9367,8843
2106755,Miranda do Norte (MA),0.9702,19515,18934
2106805,Mirinzal (MA),0.8799,8999,7918
2106904,Monção (MA),0.8042,11757,9455
2107001,Montes Altos (MA),0.9982,5099,5090
2107100,Morros (MA),0.9994,6709,6705
2107209,Nina Rodrigues (MA),0.9784,4438,4342
2107258,Nova Colinas (MA),0.9864,2198,2168
2107308,Nova Iorque (MA),1.0000,2866,2866
2107357,Nova Olinda do Maranhão (MA),0.9720,11835,11504
2107407,Olho d'Água das Cunhãs (MA),0.9218,9591,8841
2107456,Olinda Nova do Maranhão (MA),0.9871,5976,5899
2107506,Paço do Lumiar (MA),0.9837,90437,88966
2107605,Palmeirândia (MA),0.5791,3459,2003
2107704,Paraibano (MA),0.9329,15717,14663
2107803,Parnarama (MA),0.9981,13503,13478
2107902,Passagem Franca (MA),0.9472,10424,9874
2108009,Pastos Bons (MA),0.9847,12289,12101
2108058,Paulino Neves (MA),1.0000,4652,4652
2108108,Paulo Ramos (MA),0.9907,10812,10711
2108207,Pedreiras (MA),0.9605,32899,31599
2108256,Pedro do Rosário (MA),0.9842,5877,5784
2108306,Penalva (MA),0.9550,16550,15806
2108405,Peri Mirim (MA),0.9727,3668,3568
2108454,Peritoró (MA),0.9995,7736,7732
2108504,Pindaré-Mirim (MA),0.9456,21715,20533
2108603,Pinheiro (MA),0.9359,50391,47160
2108702,Pio XII (MA),0.7808,12449,9720
2108801,Pirapemas (MA),0.9370,11088,10390
2108900,Poção de Pedras (MA),0.7969,8374,6673
2109007,Porto Franco (MA),0.8305,16785,13940
2109056,Porto Rico do Maranhão (MA),1.0000,2410,2410
2109106,Presidente Dutra (MA),0.9236,31967,29524
2109205,Presidente Juscelino (MA),0.9921,4409,4374
2109239,Presidente Médici (MA),0.9233,3900,3601
2109270,Presidente Sarney (MA),1.0000,4284,4284
2109304,Presidente Vargas (MA),0.9399,4576,4301
2109403,Primeira Cruz (MA),0.9953,4286,4266
2109452,Raposa (MA),0.8776,24707,21682
2109502,Riachão (MA),0.9732,10196,9923
2109551,Ribamar Fiquene (MA),0.9031,3675,3319
2109601,Rosário (MA),0.9927,23978,23802
2109700,Sambaíba (MA),0.9224,2835,2615
2109759,Santa Filomena do Maranhão (MA),0.8914,2293,2044
2109809,Santa Helena (MA),0.9864,19558,19292
2109908,Santa Inês (MA),0.9753,73070,71264
2110005,Santa Luzia (MA),0.9344,25730,24043
2110039,Santa Luzia do Paruá (MA),0.9796,16699,16359
2110104,Santa Quitéria do Maranhão (MA),0.9091,14128,12844
2110203,Santa Rita (MA),0.9421,14876,14015
2110237,Santana do Maranhão (MA),0.9761,1841,1797
2110278,Santo Amaro do Maranhão (MA),0.9917,3621,3591
2110302,Santo Antônio dos Lopes (MA),0.8136,5725,4658
2110401,São Benedito do Rio Preto (MA),1.0000,11039,11039
2110500,São Bento (MA),0.7020,23469,16476
2110609,São Bernardo (MA),0.9955,11791,11738
2110658,São Domingos do Azeitão (MA),0.9784,4954,4847
2110708,São Domingos do Maranhão (MA),0.9149,17300,15828
2110807,São Félix de Balsas (MA),0.9975,1622,1618
2110856,São Francisco do Brejão (MA),0.9923,4836,4799
2110906,São Francisco do Maranhão (MA),0.8345,4102,3423
2111003,São João Batista (MA),0.9477,5526,5237
2111029,São João do Carú (MA),0.9508,6303,5993
2111052,São João do Paraíso (MA),0.9818,5276,5180
2111078,São João do Soter (MA),0.9991,6632,6626
2111102,São João dos Patos (MA),0.8896,20533,18267
2111201,São José de Ribamar (MA),0.9570,149194,142784
2111250,São José dos Basílios (MA),0.9933,3003,2983
2111300,São Luís (MA),0.9253,942449,872020
2111409,São Luís Gonzaga do Maranhão (MA),0.9446,7890,7453
2111508,São Mateus do Maranhão (MA),0.9924,28685,28468
2111532,São Pedro da Água Branca (MA),0.9939,10706,10641
2111573,São Pedro dos Crentes (MA),0.9893,2430,2404
2111607,São Raimundo das Mangabeiras (MA),0.9770,12508,12220
2111631,São Raimundo do Doca Bezerra (MA),0.4893,1731,847
2111672,São Roberto (MA),1.0000,2845,2845
2111706,São Vicente Ferrer (MA),0.9933,5396,5360
2111722,Satubinha (MA),0.7680,3617,2778
2111748,Senador Alexandre Costa (MA),0.8373,6163,5160
2111763,Senador La Rocque (MA),0.9755,8732,8518
2111789,Serrano do Maranhão (MA),0.9114,4219,3845
2111805,Sítio Novo (MA),0.8934,5139,4591
2111904,Sucupira do Norte (MA),1.0000,4944,4944
2111953,Sucupira do Riachão (MA),0.0877,2861,251
2112001,Tasso Fragoso (MA),1.0000,4644,4644
2112100,Timbiras (MA),0.9777,17464,17075
2112209,Timon (MA),0.8378,134893,113020
2112233,Trizidela do Vale (MA),0.9403,16136,15172
2112274,Tufilândia (MA),1.0000,2732,2732
2112308,Tuntum (MA),0.9787,17907,17525
2112407,Turiaçu (MA),0.9515,10862,10335
2112456,Turilândia (MA),0.9854,10346,10195
2112506,Tutóia (MA),0.9688,20165,19535
2112605,Urbano Santos (MA),0.7790,17339,13507
2112704,Vargem Grande (MA),0.9776,26592,25997
2112803,Viana (MA),0.9497,26787,25440
2112852,Vila Nova dos Martírios (MA),0.9942,6180,6144
2112902,Vitória do Mearim (MA),0.9956,14757,14692
2113009,Vitorino Freire (MA),0.9564,16159,15454
2114007,Zé Doca (MA),0.9540,30803,29385
2200053,Acauã (PI),0.8457,901,762
2200103,Agricolândia (PI),0.8831,3594,3174
2200202,Água Branca (PI),0.9679,14525,14059
2200251,Alagoinha do Piauí (PI),1.0000,2668,2668
2200277,Alegrete do Piauí (PI),1.0000,2834,2834
2200301,Alto Longá (PI),0.9812,6713,6587
2200400,Altos (PI),0.7720,27332,21101
2200459,Alvorada do Gurguéia (PI),1.0000,1843,1843
2200509,Amarante (PI),0.9171,8738,8014
2200608,Angical do Piauí (PI),1.0000,5213,5213
2200707,Anísio de Abreu (PI),1.0000,4496,4496
2200806,Antônio Almeida (PI),0.9923,2203,2186
2200905,Aroazes (PI),0.8438,3425,2890
2200954,Aroeiras do Itaim (PI),1.0000,238,238
2201002,Arraial (PI),0.9951,2433,2421
2201051,Assunção do Piauí (PI),0.9849,3375,3324
2201101,Avelino Lopes (PI),0.9773,6708,6556
2201150,Baixa Grande do Ribeiro (PI),0.9575,6449,6175
2201176,Barra D'Alcântara (PI),0.9985,2024,2021
2201200,Barras (PI),0.9132,22070,20155
2201309,Barreiras do Piauí (PI),1.0000,1875,1875
2201408,Barro Duro (PI),0.9478,4771,4522
2201507,Batalha (PI),0.9659,10285,9934
2201556,Bela Vista do Piauí (PI),0.9919,1241,1231
2201572,Belém do Piauí (PI),1.0000,1603,1603
2201606,Beneditinos (PI),1.0000,6239,6239
2201705,Bertolínia (PI),0.9493,3886,3689
2201739,Betânia do Piauí (PI),0.9773,1632,1595
2201770,Boa Hora (PI),0.5426,1515,822
2201804,Bocaina (PI),0.9551,1737,1659
2201903,Bom Jesus (PI),0.9053,17519,15860
2201919,Bom Princípio do Piauí (PI),0.9861,1650,1627
2201929,Bonfim do Piauí (PI),0.8376,1632,1367
2201945,Boqueirão do Piauí (PI),0.9759,2660,2596
2201960,Brasileira (PI),0.9162,3460,3170
2201988,Brejo do Piauí (PI),0.9804,1426,1398
2202000,Buriti dos Lopes (PI),0.9955,9627,9584
2202026,Buriti dos Montes (PI),0.9810,2416,2370
2202059,Cabeceiras do Piauí (PI),0.9831,1654,1626
2202075,Cajazeiras do Piauí (PI),0.9414,1110,1045
2202083,Cajueiro da Praia (PI),1.0000,2698,2698
2202091,Caldeirão Grande do Piauí (PI),1.0000,1660,1660
2202109,Campinas do Piauí (PI),1.0000,1804,1804
2202117,Campo Alegre do Fidalgo (PI),1.0000,1211,1211
2202133,Campo Grande do Piauí (PI),0.9133,1569,1433
2202174,Campo Largo do Piauí (PI),1.0000,1424,1424
2202208,Campo Maior (PI),0.9859,26883,26503
2202251,Canavieira (PI),1.0000,1734,1734
2202307,Canto do Buriti (PI),0.9541,11089,10580
2202406,Capitão de Campos (PI),0.9968,6341,6321
2202455,Capitão Gervásio Oliveira (PI),0.9991,1159,1158
2202505,Caracol (PI),0.9630,4003,3855
2202539,Caraúbas do Piauí (PI),1.0000,972,972
2202554,Caridade do Piauí (PI),0.9879,1574,1555
2202604,Castelo do Piauí (PI),0.9966,11037,11000
2202653,Caxingó (PI),0.9979,966,964
2202703,Cocal (PI),0.9962,11980,11935
2202711,Cocal de Telha (PI),0.9771,2667,2606
2202729,Cocal dos Alves (PI),0.9987,2393,2390
2202737,Coivaras (PI),1.0000,1170,1170
2202752,Colônia do Gurguéia (PI),0.9030,4823,4355
2202778,Colônia do Piauí (PI),0.9922,2558,2538
2202802,Conceição do Canindé (PI),1.0000,2363,2363
2202851,Coronel José Dias (PI),0.9698,1490,1445
2202901,Corrente (PI),0.9836,15643,15387
2203008,Cristalândia do Piauí (PI),0.9836,2935,2887
2203107,Cristino Castro (PI),0.9197,7221,6641
2203206,Curimatá (PI),0.6807,7075,4816
2203230,Currais (PI),0.9058,924,837
2203255,Curralinhos (PI),0.9600,1326,1273
2203271,Curral Novo do Piauí (PI),1.0000,1372,1372
2203305,Demerval Lobão (PI),0.8386,10833,9085
2203354,Dirceu Arcoverde (PI),0.7432,2364,1757
2203404,Dom Expedito Lopes (PI),1.0000,3566,3566
2203420,Domingos Mourão (PI),1.0000,958,958
2203453,Dom Inocêncio (PI),1.0000,2018,2018
2203503,Elesbão Veloso (PI),1.0000,10119,10119
2203602,Eliseu Martins (PI),0.9959,3407,3393
2203701,Esperantina (PI),0.8964,22289,19980
2203750,Fartura do Piauí (PI),0.7297,1328,969
2203800,Flores do Piauí (PI),0.9985,1979,1976
2203859,Floresta do Piauí (PI),0.9443,861,813
2203909,Floriano (PI),0.8609,49894,42952
2204006,Francinópolis (PI),0.6438,3492,2248
2204105,Francisco Ayres (PI),0.9870,2150,2122
2204154,Francisco Macedo (PI),0.6500,1137,739
2204204,Francisco Santos (PI),0.8104,3962,3211
2204303,Fronteiras (PI),0.8995,7275,6544
2204352,Geminiano (PI),0.9984,1216,1214
2204402,Gilbués (PI),0.8127,5981,4861
2204501,Guadalupe (PI),0.9953,9813,9767
2204550,Guaribas (PI),0.8973,1275,1144
2204600,Hugo Napoleão (PI),0.9862,3048,3006
2204659,Ilha Grande (PI),0.9909,7437,7369
2204709,Inhuma (PI),0.9243,7274,6723
2204808,Ipiranga do Piauí (PI),0.9531,5731,5462
2204907,Isaías Coelho (PI),1.0000,1864,1864
2205003,Itainópolis (PI),0.9989,2781,2778
2205102,Itaueira (PI),0.9948,5926,5895
2205151,Jacobina do Piauí (PI),0.9951,1021,1016
2205201,Jaicós (PI),0.9974,8490,8468
2205250,Jardim do Mulato (PI),1.0000,1183,1183
2205276,Jatobá do Piauí (PI),1.0000,881,881
2205300,Jerumenha (PI),1.0000,2458,2458
2205359,João Costa (PI),1.0000,573,573
2205409,Joaquim Pires (PI),1.0000,4240,4240
2205458,Joca Marques (PI),1.0000,1673,1673
2205508,José de Freitas (PI),0.9462,21558,20399
2205516,Juazeiro do Piauí (PI),0.9548,1459,1393
2205524,Júlio Borges (PI),0.9994,1585,1584
2205532,Jurema (PI),1.0000,862,862
2205540,Lagoinha do Piauí (PI),1.0000,1582,1582
2205557,Lagoa Alegre (PI),0.8999,3036,2732
2205565,Lagoa do Barro do Piauí (PI),0.8602,994,855
2205573,Lagoa de São Francisco (PI),0.7336,2087,1531
2205581,Lagoa do Piauí (PI),0.9563,1669,1596
2205599,Lagoa do Sítio (PI),0.7055,1718,1212
2205607,Landri Sales (PI),0.9990,3951,3947
2205706,Luís Correia (PI),0.9892,12954,12814
2205805,Luzilândia (PI),0.9358,13240,12390
2205854,Madeiro (PI),0.8729,3360,2933
2205904,Manoel Emídio (PI),1.0000,3100,3100
2205953,Marcolândia (PI),0.6365,6682,4253
2206001,Marcos Parente (PI),0.8840,3361,2971
2206050,Massapê do Piauí (PI),1.0000,933,933
2206100,Matias Olímpio (PI),0.7736,4796,3710
2206209,Miguel Alves (PI),0.7541,10691,8062
2206308,Miguel Leão (PI),0.7348,841,618
2206357,Milton Brandão (PI),1.0000,1701,1701
2206407,Monsenhor Gil (PI),0.9943,5308,5278
2206506,Monsenhor Hipólito (PI),0.9828,3480,3420
2206605,Monte Alegre do Piauí (PI),1.0000,2959,2959
2206654,Morro Cabeça no Tempo (PI),1.0000,1397,1397
2206670,Morro do Chapéu do Piauí (PI),0.9403,2296,2159
2206696,Murici dos Portelas (PI),0.9893,1684,1666
2206704,Nazaré do Piauí (PI),0.9379,3782,3547
2206720,Nazária (PI),0.8091,1640,1327
2206753,Nossa Senhora de Nazaré (PI),1.0000,1360,1360
2206803,Nossa Senhora dos Remédios (PI),0.9441,3345,3158
2206902,Novo Oriente do Piauí (PI),0.9934,2877,2858
2206951,Novo Santo Antônio (PI),0.9648,796,768
2207009,Oeiras (PI),0.9768,21938,21429
2207108,Olho D'Água do Piauí (PI),0.9586,1064,1020
2207207,Padre Marcos (PI),1.0000,2325,2325
2207306,Paes Landim (PI),0.9983,2374,2370
2207355,Pajeú do Piauí (PI),0.9044,1422,1286
2207405,Palmeira do Piauí (PI),0.9983,1764,1761
2207504,Palmeirais (PI),0.9991,5332,5327
2207553,Paquetá (PI),1.0000,557,557
2207603,Parnaguá (PI),0.9949,5321,5294
2207702,Parnaíba (PI),0.9293,137296,127593
2207751,Passagem Franca do Piauí (PI),0.8887,2471,2196
2207777,Patos do Piauí (PI),0.9619,1678,1614
2207793,Pau D'Arco do Piauí (PI),0.9712,556,540
2207801,Paulistana (PI),0.9627,10279,9896
2207850,Pavussu (PI),0.9882,1787,1766
2207900,Pedro II (PI),0.8125,22624,18381
2207934,Pedro Laurentino (PI),0.9988,819,818
2207959,Nova Santa Rita (PI),1.0000,704,704
2208007,Picos (PI),0.9608,59817,57470
2208106,Pimenteiras (PI),0.9952,4766,4743
2208205,Pio IX (PI),0.9126,5449,4973
2208304,Piracuruca (PI),0.9808,19437,19063
2208403,Piripiri (PI),0.9695,44485,43127
2208502,Porto (PI),0.9971,7475,7453
2208551,Porto Alegre do Piauí (PI),1.0000,1795,1795
2208601,Prata do Piauí (PI),0.9933,2543,2526
2208650,Queimada Nova (PI),0.9740,1155,1125
2208700,Redenção do Gurguéia (PI),0.7115,5317,3783
2208809,Regeneração (PI),0.9652,13785,13305
2208858,Riacho Frio (PI),0.4607,2216,1021
2208874,Ribeira do Piauí (PI),0.9244,1018,941
2208908,Ribeiro Gonçalves (PI),0.9561,4309,4120
2209005,Rio Grande do Piauí (PI),0.9956,4088,4070
2209104,Santa Cruz do Piauí (PI),0.9852,4059,3999
2209153,Santa Cruz dos Milagres (PI),0.9972,2109,2103
2209203,Santa Filomena (PI),1.0000,3105,3105
2209302,Santa Luz (PI),0.9926,3101,3078
2209351,Santana do Piauí (PI),0.9788,1937,1896
2209377,Santa Rosa do Piauí (PI),0.9792,3650,3574
2209401,Santo Antônio de Lisboa (PI),0.9126,3911,3569
2209450,Santo Antônio dos Milagres (PI),0.9352,803,751
2209500,Santo Inácio do Piauí (PI),0.9673,2297,2222
2209559,São Braz do Piauí (PI),0.9363,1021,956
2209609,São Félix do Piauí (PI),1.0000,1636,1636
2209658,São Francisco de Assis do Piauí (PI),0.9929,1407,1397
2209708,São Francisco do Piauí (PI),0.9904,1975,1956
2209757,São Gonçalo do Gurguéia (PI),0.9818,1211,1189
2209807,São Gonçalo do Piauí (PI),0.6333,3302,2091
2209856,São João da Canabrava (PI),0.9562,1233,1179
2209872,São João da Fronteira (PI),0.9991,2267,2265
2209906,São João da Serra (PI),0.9887,3437,3398
2209955,São João da Varjota (PI),0.9935,1387,1378
2209971,São João do Arraial (PI),0.9846,3697,3640
2210003,São João do Piauí (PI),0.7396,13450,9948
2210052,São José do Divino (PI),0.9582,2705,2592
2210102,São José do Peixe (PI),0.8346,2249,1877
2210201,São José do Piauí (PI),0.9777,1929,1886
2210300,São Julião (PI),0.9093,2689,2445
2210359,São Lourenço do Piauí (PI),0.9937,1113,1106
2210375,São Luis do Piauí (PI),0.9299,813,756
2210383,São Miguel da Baixa Grande (PI),0.9971,1358,1354
2210391,São Miguel do Fidalgo (PI),0.7825,1085,849
2210409,São Miguel do Tapuio (PI),0.9873,6668,6583
2210508,São Pedro do Piauí (PI),0.9751,8185,7981
2210607,São Raimundo Nonato (PI),0.7034,21221,14927
2210623,Sebastião Barros (PI),1.0000,1102,1102
2210631,Sebastião Leal (PI),0.9554,1907,1822
2210656,Sigefredo Pacheco (PI),0.9679,3176,3074
2210706,Simões (PI),0.9968,5683,5665
2210805,Simplício Mendes (PI),0.9806,7645,7497
2210904,Socorro do Piauí (PI),0.9023,1627,1468
2210938,Sussuapara (PI),0.9167,1980,1815
2210953,Tamboril do Piauí (PI),0.9947,1509,1501
2210979,Tanque do Piauí (PI),1.0000,1210,1210
2211001,Teresina (PI),0.8926,762444,680589
2211100,União (PI),0.9193,19023,17488
2211209,Uruçuí (PI),0.9828,15479,15213
2211308,Valença do Piauí (PI),0.9685,15796,15299
2211357,Várzea Branca (PI),0.8909,1137,1013
2211407,Várzea Grande (PI),0.9853,2580,2542
2211506,Vera Mendes (PI),0.8644,966,835
2211605,Vila Nova do Piauí (PI),0.8498,759,645
2211704,Wall Ferraz (PI),1.0000,1159,1159
2300101,Abaiara (CE),1.0000,4538,4538
2300150,Acarape (CE),0.7217,8189,5910
2300200,Acaraú (CE),0.9847,24117,23748
2300309,Acopiara (CE),0.9820,25159,24706
2300408,Aiuaba (CE),0.9731,3939,3833
2300507,Alcântaras (CE),0.9710,3446,3346
2300606,Altaneira (CE),0.9665,4955,4789
2300705,Alto Santo (CE),0.9258,8036,7440
2300754,Amontada (CE),0.9960,15906,15842
2300804,Antonina do Norte (CE),0.9141,4995,4566
2300903,Apuiarés (CE),0.9799,5766,5650
2301000,Aquiraz (CE),0.8785,27233,23925
2301109,Aracati (CE),0.9703,43879,42576
2301208,Aracoiaba (CE),0.8620,13713,11820
2301257,Ararendá (CE),0.9761,4887,4770
2301307,Araripe (CE),0.9708,12713,12342
2301406,Aratuba (CE),0.9989,3743,3739
2301505,Arneiroz (CE),0.9788,3867,3785
2301604,Assaré (CE),0.8814,11910,10498
2301703,Aurora (CE),0.9605,11782,11317
2301802,Baixio (CE),1.0000,3295,3295
2301851,Banabuiú (CE),0.9078,8748,7941
2301901,Barbalha (CE),0.9144,37970,34718
2301950,Barreira (CE),0.9866,8108,7999
2302008,Barro (CE),0.9736,13130,12784
2302057,Barroquinha (CE),0.9624,9729,9363
2302107,Baturité (CE),0.9900,20207,20005
2302206,Beberibe (CE),0.9613,18694,17970
2302305,Bela Cruz (CE),0.9854,12922,12733
2302404,Boa Viagem (CE),0.9432,26542,25034
2302503,Brejo Santo (CE),0.9807,28028,27487
2302602,Camocim (CE),0.8261,43492,35928
2302701,Campos Sales (CE),0.9901,19071,18882
2302800,Canindé (CE),0.9558,46738,44673
2302909,Capistrano (CE),0.9991,4387,4383
2303006,Caridade (CE),0.9879,11492,11353
2303105,Cariré (CE),0.9930,8288,8230
2303204,Caririaçu (CE),0.8905,14020,12485
2303303,Cariús (CE),0.9641,8296,7998
2303402,Carnaubal (CE),0.9806,7952,7798
2303501,Cascavel (CE),0.9444,38934,36770
2303600,Catarina (CE),0.9953,8716,8675
2303659,Catunda (CE),0.9859,5390,5314
2303709,Caucaia (CE),0.8483,268086,227413
2303808,Cedro (CE),0.8631,15127,13056
2303907,Chaval (CE),0.8787,9153,8043
2303931,Choró (CE),0.8116,3790,3076
2303956,Chorozinho (CE),0.8328,11421,9511
2304004,Coreaú (CE),0.9381,14193,13314
2304103,Crateús (CE),0.9538,52502,50078
2304202,Crato (CE),0.9353,92119,86162
2304236,Croatá (CE),0.9894,9019,8923
2304251,Cruz (CE),0.9984,8054,8041
2304269,Deputado Irapuan Pinheiro (CE),1.0000,4116,4116
2304277,Ererê (CE),0.9791,3453,3381
2304285,Eusébio (CE),0.9017,41441,37367
2304301,Farias Brito (CE),0.9951,8305,8264
2304350,Forquilha (CE),0.9415,15440,14536
2304400,Fortaleza (CE),0.9160,2366137,2167494
2304459,Fortim (CE),0.9527,10043,9568
2304509,Frecheirinha (CE),0.9819,7616,7478
2304608,General Sampaio (CE),0.9719,3594,3493
2304657,Graça (CE),0.9605,5803,5574
2304707,Granja (CE),0.9134,25857,23618
2304806,Granjeiro (CE),1.0000,1369,1369
2304905,Groaíras (CE),0.9908,7070,7005
2304954,Guaiúba (CE),0.9403,18852,17726
2305001,Guaraciaba do Norte (CE),0.9845,17377,17107
2305100,Guaramiranga (CE),0.9806,2469,2421
2305209,Hidrolândia (CE),0.9914,11047,10952
2305233,Horizonte (CE),0.9573,43475,41619
2305266,Ibaretama (CE),0.9697,4426,4292
2305308,Ibiapina (CE),0.9850,10716,10555
2305332,Ibicuitinga (CE),0.8063,5720,4612
2305357,Icapuí (CE),1.0000,3253,3253
2305407,Icó (CE),0.9048,30391,27499
2305506,Iguatu (CE),0.9081,74524,67672
2305605,Independência (CE),0.9929,11436,11355
2305654,Ipaporanga (CE),0.9848,4132,4069
2305704,Ipaumirim (CE),0.9949,7114,7078
2305803,Ipu (CE),0.9618,25036,24079
2305902,Ipueiras (CE),0.9771,17211,16817
2306009,Iracema (CE),0.9816,9797,9617
2306108,Irauçuba (CE),0.9934,14306,14211
2306207,Itaiçaba (CE),0.9932,4275,4246
2306256,Itaitinga (CE),0.9651,34248,33054
2306306,Itapagé (CE),0.9904,33921,33597
2306405,Itapipoca (CE),0.9206,66924,61611
